PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
1.2584,2.475,0.322414,0,2.49591,0.301584,308,1
1.25902,2.475,0.323394,0,2.49604,0.302564,309,1
1.25965,2.475,0.324373,0,2.49617,0.303543,310,1
1.26028,2.475,0.325352,0,2.49629,0.304522,311,1
1.26091,2.475,0.326331,0,2.49642,0.305501,312,1
1.26154,2.475,0.32731,0,2.49655,0.30648,313,1
1.26216,2.475,0.328289,0,2.49668,0.307459,314,1
1.26279,2.475,0.329269,0,2.49681,0.308439,315,1
1.26342,2.475,0.330248,0,2.49694,0.309418,316,1
1.26405,2.475,0.331227,0,2.49707,0.310397,317,1
1.26468,2.475,0.332206,0,2.4972,0.311376,318,1
1.2653,2.475,0.333185,0,2.49733,0.312355,319,1
1.26576,2.475,0.334164,0,2.49746,0.313334,320,1
1.26619,2.475,0.335144,0,2.49759,0.314314,321,1
1.26661,2.475,0.336123,0,2.49772,0.315293,322,1
1.26704,2.475,0.337102,0,2.49785,0.316272,323,1
1.26747,2.475,0.338081,0,2.49798,0.317251,324,1
1.26789,2.475,0.33906,0,2.49812,0.31823,325,1
1.26832,2.475,0.340039,0,2.49825,0.319209,326,1
1.26875,2.475,0.341019,0,2.49838,0.320189,327,1
1.26917,2.475,0.341998,0,2.49852,0.321168,328,1
1.2696,2.475,0.342977,0,2.49865,0.322147,329,1
1.27002,2.475,0.343956,0,2.49879,0.323126,330,1
1.27045,2.475,0.344935,0,2.49892,0.324105,331,1
1.27088,2.475,0.345914,0,2.49906,0.325084,332,1
1.2713,2.475,0.346894,0,2.49919,0.326064,333,1
1.27173,2.475,0.347873,0,2.49933,0.327043,334,1
1.27215,2.475,0.348852,0,2.49946,0.328022,335,1
1.27258,2.475,0.349831,0,2.4996,0.329001,336,1
1.27301,2.475,0.35081,0,2.49974,0.32998,337,1
1.27343,2.475,0.351789,0,2.49988,0.330959,338,1
1.27386,2.475,0.352769,0,2.50001,0.331939,339,1
1.27429,2.475,0.353748,0,2.50015,0.332918,340,1
1.27463,2.475,0.354727,0,2.50029,0.333897,341,1
1.2749,2.475,0.355706,0,2.50043,0.334876,342,1
1.27518,2.475,0.356685,0,2.50057,0.335855,343,1
1.27545,2.475,0.357664,0,2.50071,0.336834,344,1
1.27572,2.475,0.358644,0,2.50085,0.337814,345,1
1.276,2.475,0.359623,0,2.50099,0.338793,346,1
1.27627,2.475,0.360602,0,2.50113,0.339772,347,1
1.27655,2.475,0.361581,0,2.50127,0.340751,348,1
1.27682,2.475,0.36256,0,2.50141,0.34173,349,1
1.2771,2.475,0.363539,0,2.50156,0.342709,350,1
1.27737,2.475,0.364519,0,2.5017,0.343689,351,1
1.27765,2.475,0.365498,0,2.50184,0.344668,352,1
1.27792,2.475,0.366477,0,2.50199,0.345647,353,1
1.2782,2.475,0.367456,0,2.50213,0.346626,354,1
1.27847,2.475,0.368435,0,2.50227,0.347605,355,1
1.27875,2.475,0.369415,0,2.50242,0.348585,356,1
1.27902,2.475,0.370394,0,2.50256,0.349564,357,1
1.2793,2.475,0.371373,0,2.50271,0.350543,358,1
1.27957,2.475,0.372352,0,2.50285,0.351522,359,1
1.27985,2.475,0.373331,0,2.503,0.352501,360,1
1.28012,2.475,0.37431,0,2.50314,0.35348,361,1
1.28036,2.475,0.37529,0,2.50329,0.35446,362,1
1.28053,2.475,0.376269,0,2.50344,0.355439,363,1
1.28069,2.475,0.377248,0,2.50359,0.356418,364,1
1.28086,2.475,0.378227,0,2.50373,0.357397,365,1
1.28102,2.475,0.379206,0,2.50388,0.358376,366,1
1.28118,2.475,0.380185,0,2.50403,0.359355,367,1
1.28135,2.475,0.381165,0,2.50418,0.360335,368,1
1.28151,2.475,0.382144,0,2.50433,0.361314,369,1
1.28168,2.475,0.383123,0,2.50448,0.362293,370,1
1.28184,2.475,0.384102,0,2.50463,0.363272,371,1
1.28201,2.475,0.385081,0,2.50478,0.364251,372,1
1.28217,2.475,0.38606,0,2.50493,0.36523,373,1
1.28234,2.475,0.38704,0,2.50508,0.36621,374,1
1.2825,2.475,0.388019,0,2.50523,0.367189,375,1
1.28266,2.475,0.388998,0,2.50538,0.368168,376,1
1.28283,2.475,0.389977,0,2.50554,0.369147,377,1
1.28299,2.475,0.390956,0,2.50569,0.370126,378,1
1.28316,2.475,0.391935,0,2.50584,0.371105,379,1
1.28332,2.475,0.392915,0,2.50599,0.372085,380,1
1.28349,2.475,0.393894,0,2.50615,0.373064,381,1
1.28365,2.475,0.394873,0,2.5063,0.374043,382,1
1.28381,2.475,0.395852,0,2.50646,0.375022,383,1
1.2839,2.475,0.396831,0,2.50661,0.376001,384,1
1.28399,2.475,0.39781,0,2.50677,0.37698,385,1
1.28408,2.475,0.39879,0,2.50692,0.37796,386,1
1.28417,2.475,0.399769,0,2.50708,0.378939,387,1
1.28426,2.475,0.400748,0,2.50723,0.379918,388,1
1.28435,2.475,0.401727,0,2.50739,0.380897,389,1
1.28444,2.475,0.402706,0,2.50755,0.381876,390,1
1.28453,2.475,0.403685,0,2.50771,0.382855,391,1
1.28462,2.475,0.404665,0,2.50786,0.383835,392,1
1.28471,2.475,0.405644,0,2.50802,0.384814,393,1
1.2848,2.475,0.406623,0,2.50818,0.385793,394,1
1.28489,2.475,0.407602,0,2.50834,0.386772,395,1
1.28497,2.475,0.408581,0,2.5085,0.387751,396,1
1.28506,2.475,0.409561,0,2.50866,0.38873,397,1
1.28515,2.475,0.41054,0,2.50882,0.38971,398,1
1.28524,2.475,0.411519,0,2.50898,0.390689,399,1
1.28533,2.475,0.412498,0,2.50914,0.391668,400,1
1.28542,2.475,0.413477,0,2.5093,0.392647,401,1
1.28551,2.475,0.414456,0,2.50946,0.393626,402,1
1.2856,2.475,0.415436,0,2.50962,0.394606,403,1
1.28569,2.475,0.416415,0,2.50979,0.395585,404,1
1.28574,2.475,0.417394,0,2.50995,0.396564,405,1
1.28578,2.475,0.418373,0,2.51011,0.397543,406,1
1.28582,2.475,0.419352,0,2.51028,0.398522,407,1
1.28587,2.475,0.420331,0,2.51044,0.399501,408,1
1.28591,2.475,0.421311,0,2.5106,0.400481,409,1
1.28595,2.475,0.42229,0,2.51077,0.40146,410,1
1.28599,2.475,0.423269,0,2.51093,0.402439,411,1
1.28603,2.475,0.424248,0,2.5111,0.403418,412,1
1.28607,2.475,0.425227,0,2.51126,0.404397,413,1
1.28611,2.475,0.426206,0,2.51143,0.405376,414,1
1.28615,2.475,0.427186,0,2.5116,0.406356,415,1
1.28619,2.475,0.428165,0,2.51176,0.407335,416,1
1.28624,2.475,0.429144,0,2.51193,0.408314,417,1
1.28628,2.475,0.430123,0,2.5121,0.409293,418,1
1.28632,2.475,0.431102,0,2.51226,0.410272,419,1
1.28636,2.475,0.432081,0,2.51243,0.411251,420,1
1.2864,2.475,0.433061,0,2.5126,0.412231,421,1
1.28644,2.475,0.43404,0,2.51277,0.41321,422,1
1.28648,2.475,0.435019,0,2.51294,0.414189,423,1
1.28652,2.475,0.435998,0,2.51311,0.415168,424,1
1.28657,2.475,0.436977,0,2.51328,0.416147,425,1
1.28659,2.475,0.437956,0,2.51345,0.417126,426,1
1.28661,2.475,0.438936,0,2.51362,0.418106,427,1
1.28662,2.475,0.439915,0,2.51379,0.419085,428,1
1.28664,2.475,0.440894,0,2.51396,0.420064,429,1
1.28665,2.475,0.441873,0,2.51414,0.421043,430,1
1.28666,2.475,0.442852,0,2.51431,0.422022,431,1
1.28668,2.475,0.443831,0,2.51448,0.423001,432,1
1.28669,2.475,0.444811,0,2.51465,0.423981,433,1
1.2867,2.475,0.44579,0,2.51483,0.42496,434,1
1.28672,2.475,0.446769,0,2.515,0.425939,435,1
1.28673,2.475,0.447748,0,2.51517,0.426918,436,1
1.28675,2.475,0.448727,0,2.51535,0.427897,437,1
1.28676,2.475,0.449706,0,2.51552,0.428876,438,1
1.28677,2.475,0.450686,0,2.5157,0.429856,439,1
1.28679,2.475,0.451665,0,2.51587,0.430835,440,1
1.2868,2.475,0.452644,0,2.51605,0.431814,441,1
1.28682,2.475,0.453623,0,2.51623,0.432793,442,1
1.28683,2.475,0.454602,0,2.5164,0.433772,443,1
1.28684,2.475,0.455581,0,2.51658,0.434751,444,1
1.28686,2.475,0.456561,0,2.51676,0.435731,445,1
1.28687,2.475,0.45754,0,2.51694,0.43671,446,1
1.28688,2.475,0.458519,0,2.51711,0.437689,447,1
1.28688,2.475,0.459498,0,2.51729,0.438668,448,1
1.28689,2.475,0.460477,0,2.51747,0.439647,449,1
1.28689,2.475,0.461457,0,2.51765,0.440627,450,1
